station,wavelength,measured_reflectance_percent
C6113000,683,0.072974
C6113000,705,0.051065
C6113000,779,NA
C6113000,866,NA
C6114000,411,0.026627
C6114000,443,0.04156
C6114000,456,0.052752999999999994
C6114000,490,0.083025
C6114000,509,0.090528
C6114000,532,0.109242
C6114000,556,NA
C6114000,559,0.119123
C6114000,590,NA
C6114000,619,0.087351
C6114000,665,0.067847
C6114000,683,0.06604499999999999
C6114000,705,0.044753
C6114000,779,0.004308
C6114000,866,9.06e-4
C6115000,411,0.038064
C6115000,443,0.0547
C6115000,456,0.073012
C6115000,490,0.104467
C6115000,509,0.117493
C6115000,532,0.138921
C6115000,556,NA
C6115000,559,0.15682000000000001
C6115000,590,NA
C6115000,619,0.116652
C6115000,665,0.096815
C6115000,683,0.096636
C6115000,705,0.065185
C6115000,779,NA
C6115000,866,NA
C6116000,411,0.030655
C6116000,443,0.046029
C6116000,456,0.059106
C6116000,490,0.078397
C6116000,509,0.09133
C6116000,532,0.102059
C6116000,556,NA
C6116000,559,0.10747
C6116000,590,NA
C6116000,619,0.098445
C6116000,665,0.076765
C6116000,683,0.08428200000000001
C6116000,705,0.070233
C6116000,779,NA
C6116000,866,NA
C6117000,411,NA
C6117000,443,NA
C6117000,456,NA
C6117000,490,NA
C6117000,509,NA
C6117000,532,NA
C6117000,556,NA
C6117000,559,NA
C6117000,590,NA
C6117000,619,NA
C6117000,665,NA
C6117000,683,NA
C6117000,705,NA
C6117000,779,NA
C6117000,866,NA
C6118000,411,0.042502000000000005
C6118000,443,0.056151
C6118000,456,0.077508
C6118000,490,0.123376
C6118000,509,0.150504
C6118000,532,0.16804300000000003
C6118000,556,NA
C6118000,559,0.172162
C6118000,590,NA
C6118000,619,0.213492
C6118000,665,0.095363
C6118000,683,0.101332
C6118000,705,0.070894
C6118000,779,0.013428
C6118000,866,0.007217
C6119000,411,0.034929999999999996
C6119000,443,0.060363
C6119000,456,0.0699
C6119000,490,0.098256
C6119000,509,0.112055
C6119000,532,0.128504
C6119000,556,NA
C6119000,559,0.140888
C6119000,590,NA
C6119000,619,0.10443
C6119000,665,0.08365500000000001
C6119000,683,0.082218
C6119000,705,0.060155
C6119000,779,NA
C6119000,866,NA
C6120000,411,0.038977
C6120000,443,0.072752
C6120000,456,0.08620599999999999
C6120000,490,0.112026
C6120000,509,0.11395899999999999
C6120000,532,0.12918
C6120000,556,NA
C6120000,559,0.141905
C6120000,590,NA
C6120000,619,0.104019
C6120000,665,0.080541
C6120000,683,0.081027
C6120000,705,0.064622
C6120000,779,NA
C6120000,866,NA
C6121000,411,0.025279
C6121000,443,0.033626
C6121000,456,0.049493999999999996
C6121000,490,0.08201900000000001
C6121000,509,0.103584
C6121000,532,0.123235
C6121000,556,NA
C6121000,559,0.13320100000000001
C6121000,590,NA
C6121000,619,0.13722
C6121000,665,0.10779299999999999
C6121000,683,0.11307299999999999
C6121000,705,0.099573
C6121000,779,0.023173
C6121000,866,0.008804
C6122000,411,0.0064329999999999995
C6122000,443,0.00891
C6122000,456,0.013375
C6122000,490,0.023055
C6122000,509,0.029819
C6122000,532,0.043552
C6122000,556,NA
C6122000,559,0.057243
C6122000,590,NA
C6122000,619,0.034247
C6122000,665,0.024308
C6122000,683,0.025858
C6122000,705,0.025612
C6122000,779,NA
C6122000,866,NA
C6123000,411,0.005269
C6123000,443,0.010006
C6123000,456,0.014522
C6123000,490,0.024548
C6123000,509,0.033086000000000004
C6123000,532,0.046088
C6123000,556,NA
C6123000,559,0.057428999999999994
C6123000,590,NA
C6123000,619,0.035973000000000005
C6123000,665,0.025631
C6123000,683,0.027571
C6123000,705,0.026381
C6123000,779,NA
C6123000,866,NA
C6124000,411,0.006742000000000001
C6124000,443,0.009300000000000001
C6124000,456,0.013298
C6124000,490,0.020921
C6124000,509,0.025966
C6124000,532,0.034392
C6124000,556,NA
C6124000,559,0.038821
C6124000,590,NA
C6124000,619,0.020863999999999997
C6124000,665,0.014627
C6124000,683,0.016345000000000002
C6124000,705,0.010105999999999999
C6124000,779,0.001477
C6124000,866,5.099999999999999e-4
C6125000,411,0.005592000000000001
C6125000,443,0.007411
C6125000,456,0.010539
C6125000,490,0.017111
C6125000,509,0.021598000000000003
C6125000,532,0.028107000000000004
C6125000,556,NA
C6125000,559,0.031025999999999998
C6125000,590,NA
C6125000,619,0.015761
C6125000,665,0.010102
C6125000,683,0.012338
C6125000,705,0.0073750000000000005
C6125000,779,0.001353
C6125000,866,6.44e-4
C6126000,411,0.006168
C6126000,443,0.008361
C6126000,456,0.012474
C6126000,490,0.019722
C6126000,509,0.023026
C6126000,532,0.027256999999999997
C6126000,556,NA
C6126000,559,0.02927
C6126000,590,NA
C6126000,619,0.011619999999999998
C6126000,665,0.008218999999999999
C6126000,683,0.010471999999999999
C6126000,705,0.005158
C6126000,779,7.72e-4
C6126000,866,2.79e-4
C6127000,411,0.005921999999999999
C6127000,443,0.008128
C6127000,456,0.011474
C6127000,490,0.018108
C6127000,509,0.021622
C6127000,532,0.026387
C6127000,556,NA
C6127000,559,0.027607
C6127000,590,NA
C6127000,619,0.012355
C6127000,665,0.008276
C6127000,683,0.009977
C6127000,705,0.005142
C6127000,779,NA
C6127000,866,NA
C6128000,411,0.006254999999999999
C6128000,443,0.007576
C6128000,456,0.011181000000000002
C6128000,490,0.018133
C6128000,509,0.021547999999999998
C6128000,532,0.028147000000000002
C6128000,556,NA
C6128000,559,0.034539
C6128000,590,NA
C6128000,619,0.014199
C6128000,665,0.009433
C6128000,683,0.013052
C6128000,705,0.006353
C6128000,779,NA
C6128000,866,NA
C6129000,411,0.006392999999999999
C6129000,443,0.008767
C6129000,456,0.012255
C6129000,490,0.019559
C6129000,509,0.023026
C6129000,532,0.028847
C6129000,556,NA
C6129000,559,0.031084
C6129000,590,NA
C6129000,619,0.013678
C6129000,665,0.009208
C6129000,683,0.011712
C6129000,705,0.006161
C6129000,779,NA
C6129000,866,NA
C6130000,411,0.0062450000000000006
C6130000,443,0.008557
C6130000,456,0.011669
C6130000,490,0.019054
C6130000,509,0.023526
C6130000,532,0.029714
C6130000,556,NA
C6130000,559,0.032095
C6130000,590,NA
C6130000,619,0.014544
C6130000,665,0.009064
C6130000,683,0.011195
C6130000,705,0.005968
C6130000,779,NA
C6130000,866,NA
C6131000,411,0.006495999999999999
C6131000,443,0.008374
C6131000,456,0.012451
C6131000,490,0.019237999999999998
C6131000,509,0.025335999999999997
C6131000,532,0.030674
C6131000,556,NA
C6131000,559,0.033477
C6131000,590,NA
C6131000,619,0.015525
C6131000,665,0.009875
C6131000,683,0.013054
C6131000,705,0.006862
C6131000,779,NA
C6131000,866,NA
C6132000,411,0.006425999999999999
C6132000,443,0.008387
C6132000,456,0.011653
C6132000,490,0.018613
C6132000,509,0.022593000000000002
C6132000,532,0.028498000000000002
C6132000,556,NA
C6132000,559,0.03132
C6132000,590,NA
C6132000,619,0.014835000000000001
C6132000,665,0.009913
C6132000,683,0.012929
C6132000,705,0.006666
C6132000,779,0.001086
C6132000,866,3.49e-4
C6133000,411,0.006657
C6133000,443,0.00868
C6133000,456,0.011775
C6133000,490,0.019105
C6133000,509,0.022940000000000002
C6133000,532,0.028481
C6133000,556,NA
C6133000,559,0.032142
C6133000,590,NA
C6133000,619,0.014371
C6133000,665,0.009712
C6133000,683,0.014058
C6133000,705,0.006934
C6133000,779,NA
C6133000,866,NA
C6134000,411,0.008444
C6134000,443,0.011346
C6134000,456,0.014651
C6134000,490,0.021754
C6134000,509,0.02717
C6134000,532,0.035197
C6134000,556,NA
C6134000,559,0.042793
C6134000,590,NA
C6134000,619,0.021795
C6134000,665,0.01467
C6134000,683,0.020754
C6134000,705,0.011944999999999999
C6134000,779,NA
C6134000,866,NA
C6135000,411,0.0071860000000000005
C6135000,443,0.009687
C6135000,456,0.013278000000000002
C6135000,490,0.020798
C6135000,509,0.024655999999999997
C6135000,532,0.031402
C6135000,556,NA
C6135000,559,0.034357
C6135000,590,NA
C6135000,619,0.015604
C6135000,665,0.010295
C6135000,683,0.012815
C6135000,705,0.006693
C6135000,779,NA
C6135000,866,NA
C6136000,411,0.006745999999999999
C6136000,443,0.008959
C6136000,456,0.012536
C6136000,490,0.019901
C6136000,509,0.02355
C6136000,532,0.029049000000000002
C6136000,556,NA
C6136000,559,0.030764999999999997
C6136000,590,NA
C6136000,619,0.014228000000000001
C6136000,665,0.009316
C6136000,683,0.011834
C6136000,705,0.006288
C6136000,779,9.98e-4
C6136000,866,3.88e-4
C6137000,411,0.007325000000000001
C6137000,443,0.009466
C6137000,456,0.013445
C6137000,490,0.021147999999999997
C6137000,509,0.026112000000000003
C6137000,532,0.031671
C6137000,556,NA
C6137000,559,0.03343
C6137000,590,NA
C6137000,619,0.014169000000000001
C6137000,665,0.009028000000000001
C6137000,683,0.011231
C6137000,705,0.005545
C6137000,779,NA
C6137000,866,NA
C6138000,411,0.005273
C6138000,443,0.00749
C6138000,456,0.011763999999999998
C6138000,490,0.019372
C6138000,509,0.025116999999999997
C6138000,532,0.038188
C6138000,556,NA
C6138000,559,0.048056
C6138000,590,NA
C6138000,619,0.028473000000000002
C6138000,665,0.021622
C6138000,683,0.021351
C6138000,705,0.023604
C6138000,779,0.00315
C6138000,866,9.41e-4
C6139000,411,0.007280999999999999
C6139000,443,0.010029
C6139000,456,0.014134
C6139000,490,0.022497
C6139000,509,0.028889
C6139000,532,0.040964
C6139000,556,NA
C6139000,559,0.050598000000000004
C6139000,590,NA
C6139000,619,0.030822
C6139000,665,0.02252
C6139000,683,0.0245
C6139000,705,0.021775000000000003
C6139000,779,0.0028510000000000002
C6139000,866,9.59e-4
C6140000,411,0.011779999999999999
C6140000,443,0.012939
C6140000,456,0.017824
C6140000,490,0.027641
C6140000,509,0.034877
C6140000,532,0.046673
C6140000,556,NA
C6140000,559,0.052324
C6140000,590,NA
C6140000,619,0.032881
C6140000,665,0.019811000000000002
C6140000,683,0.022171
C6140000,705,0.016921
C6140000,779,NA
C6140000,866,NA
C6141000,411,0.006622
C6141000,443,0.008778000000000001
C6141000,456,0.011667
C6141000,490,0.017359
C6141000,509,0.020376
C6141000,532,0.025761
C6141000,556,NA
C6141000,559,0.028645
C6141000,590,NA
C6141000,619,0.014224
C6141000,665,0.009919
C6141000,683,0.013193
C6141000,705,0.007144
C6141000,779,NA
C6141000,866,NA
C6142000,411,0.007108
C6142000,443,0.008832
C6142000,456,0.011704
C6142000,490,0.017603
C6142000,509,0.021501000000000003
C6142000,532,0.026953
C6142000,556,NA
C6142000,559,0.028835000000000003
C6142000,590,NA
C6142000,619,0.014164000000000001
C6142000,665,0.009124
C6142000,683,0.011455
C6142000,705,0.006991000000000001
C6142000,779,NA
C6142000,866,NA
C6143000,411,0.007598000000000001
C6143000,443,0.009982999999999999
C6143000,456,0.013352999999999999
C6143000,490,0.020009000000000002
C6143000,509,0.023275999999999998
C6143000,532,0.029394
C6143000,556,NA
C6143000,559,0.033385
C6143000,590,NA
C6143000,619,0.016902
C6143000,665,0.011115
C6143000,683,0.015489
C6143000,705,0.007682
C6143000,779,NA
C6143000,866,NA
C6144000,411,0.0072250000000000005
C6144000,443,0.00962
C6144000,456,0.012642
C6144000,490,0.018745
C6144000,509,0.023433000000000002
C6144000,532,0.030666000000000002
C6144000,556,NA
C6144000,559,0.040956
C6144000,590,NA
C6144000,619,0.022112
C6144000,665,0.012431000000000001
C6144000,683,0.018202
C6144000,705,0.009948
C6144000,779,NA
C6144000,866,NA
C6145000,411,0.007346
C6145000,443,0.008675
C6145000,456,0.011151
C6145000,490,0.017377
C6145000,509,0.021903000000000002
C6145000,532,0.027597
C6145000,556,NA
C6145000,559,0.034564
C6145000,590,NA
C6145000,619,0.018244
C6145000,665,0.011767000000000001
C6145000,683,0.015466
C6145000,705,0.008245
C6145000,779,NA
C6145000,866,NA
C6146000,411,0.007002
C6146000,443,0.008842
C6146000,456,0.011486000000000001
C6146000,490,0.017851
C6146000,509,0.022527
C6146000,532,0.028843
C6146000,556,NA
C6146000,559,0.033958
C6146000,590,NA
C6146000,619,0.018253
C6146000,665,0.011992000000000001
C6146000,683,0.01677
C6146000,705,0.010069999999999999
C6146000,779,0.0014119999999999998
C6146000,866,3.8199999999999996e-4
C6147000,411,0.007072
C6147000,443,0.009262
C6147000,456,0.012212
C6147000,490,0.018528
C6147000,509,0.022959
C6147000,532,0.030015
C6147000,556,NA
C6147000,559,0.034099
C6147000,590,NA
C6147000,619,0.017444
C6147000,665,0.011116
C6147000,683,0.01413
C6147000,705,0.007994
C6147000,779,0.001288
C6147000,866,4.76e-4
C6148000,411,0.007735
C6148000,443,0.007485
C6148000,456,0.008875
C6148000,490,0.015085
C6148000,509,0.022091
C6148000,532,0.03173
C6148000,556,NA
C6148000,559,0.05177
C6148000,590,NA
C6148000,619,0.041379
C6148000,665,0.020853999999999998
C6148000,683,0.035057
C6148000,705,0.036628
C6148000,779,NA
C6148000,866,NA
C6149000,411,0.007585
C6149000,443,0.008862
C6149000,456,0.0115
C6149000,490,0.018474
C6149000,509,0.023403
C6149000,532,0.031021999999999997
C6149000,556,NA
C6149000,559,0.039193
C6149000,590,NA
C6149000,619,0.022734999999999998
C6149000,665,0.014675
C6149000,683,0.021078
C6149000,705,0.013486
C6149000,779,0.002302
C6149000,866,8.179999999999999e-4
C6150000,411,0.007383999999999999
C6150000,443,0.008238
C6150000,456,0.011076999999999998
C6150000,490,0.018327
C6150000,509,0.024121
C6150000,532,0.029658000000000004
C6150000,556,NA
C6150000,559,0.040286999999999996
C6150000,590,NA
C6150000,619,0.024165000000000002
C6150000,665,0.015392999999999999
C6150000,683,0.023498
C6150000,705,0.015999
C6150000,779,0.002332
C6150000,866,9.220000000000001e-4
C6151000,411,0.008024
C6151000,443,0.009056
C6151000,456,0.011556
C6151000,490,0.018911
C6151000,509,0.025344000000000002
C6151000,532,0.033965
C6151000,556,NA
C6151000,559,0.044775999999999996
C6151000,590,NA
C6151000,619,0.027547000000000002
C6151000,665,0.016235
C6151000,683,0.024225
C6151000,705,0.016753
C6151000,779,NA
C6151000,866,NA
C6152000,411,0.008163
C6152000,443,0.009879
C6152000,456,0.013113999999999999
C6152000,490,0.020874
C6152000,509,0.026576
C6152000,532,0.033174999999999996
C6152000,556,NA
C6152000,559,0.039804
C6152000,590,NA
C6152000,619,0.021482
C6152000,665,0.014412000000000001
C6152000,683,0.019982
C6152000,705,0.011560999999999998
C6152000,779,NA
C6152000,866,6.529999999999999e-4
C6153000,411,0.007129
C6153000,443,0.008214
C6153000,456,0.011101000000000001
C6153000,490,0.018779999999999998
C6153000,509,0.024281
C6153000,532,0.030441
C6153000,556,NA
C6153000,559,0.039749
C6153000,590,NA
C6153000,619,0.022429
C6153000,665,0.014274
C6153000,683,0.023035
C6153000,705,0.013630999999999999
C6153000,779,NA
C6153000,866,NA
C6154000,411,0.006279
C6154000,443,0.008665
C6154000,456,0.011566
C6154000,490,0.018113
C6154000,509,0.02204
C6154000,532,0.027256
C6154000,556,NA
C6154000,559,0.029133
C6154000,590,NA
C6154000,619,0.014906999999999998
C6154000,665,0.009677999999999999
C6154000,683,0.012969
C6154000,705,0.007417
C6154000,779,NA
C6154000,866,NA
C6155000,411,0.007126
C6155000,443,0.009196
C6155000,456,0.0121
C6155000,490,0.019684
C6155000,509,0.025966999999999997
C6155000,532,0.030975000000000003
C6155000,556,NA
C6155000,559,0.036025
C6155000,590,NA
C6155000,619,0.019885
C6155000,665,0.012796
C6155000,683,0.018154999999999998
C6155000,705,0.011063
C6155000,779,NA
C6155000,866,NA
C6156000,411,0.006142
C6156000,443,0.008262
C6156000,456,0.011108
C6156000,490,0.017630999999999997
C6156000,509,0.021354
C6156000,532,0.027128
C6156000,556,NA
C6156000,559,0.030762
C6156000,590,NA
C6156000,619,0.015334
C6156000,665,0.010072000000000001
C6156000,683,0.014009
C6156000,705,0.007625999999999999
C6156000,779,8.88e-4
C6156000,866,3.27e-4
C6157000,411,0.009856
C6157000,443,0.010426
C6157000,456,0.013769
C6157000,490,0.024059
C6157000,509,0.031876
C6157000,532,0.0401
C6157000,556,NA
C6157000,559,0.053648
C6157000,590,NA
C6157000,619,0.033358
C6157000,665,0.019936
C6157000,683,0.023437
C6157000,705,0.018592
C6157000,779,0.0033339999999999997
C6157000,866,0.001281
C6158000,411,0.008764
C6158000,443,0.011895
C6158000,456,0.015321
C6158000,490,0.023118
C6158000,509,0.03211
C6158000,532,0.040903
C6158000,556,NA
C6158000,559,0.047445
C6158000,590,NA
C6158000,619,0.027243
C6158000,665,0.017397
C6158000,683,0.019353
C6158000,705,0.014054
C6158000,779,NA
C6158000,866,NA
C6159000,411,0.009707
C6159000,443,0.013268
C6159000,456,0.017627999999999998
C6159000,490,0.025987
C6159000,509,0.032563
C6159000,532,0.040274000000000004
C6159000,556,NA
C6159000,559,0.043948999999999995
C6159000,590,NA
C6159000,619,0.026772
C6159000,665,0.016551
C6159000,683,0.018064
C6159000,705,0.013668
C6159000,779,NA
C6159000,866,NA
C6160000,411,0.00827
C6160000,443,0.011319
C6160000,456,0.015674999999999998
C6160000,490,0.023579
C6160000,509,0.029016
C6160000,532,0.033852
C6160000,556,NA
C6160000,559,0.037527
C6160000,590,NA
C6160000,619,0.020019
C6160000,665,0.014244000000000001
C6160000,683,0.015703
C6160000,705,0.010565
C6160000,779,NA
C6160000,866,NA
C6161000,411,0.007261999999999999
C6161000,443,0.009779
C6161000,456,0.01302
C6161000,490,0.021175000000000003
C6161000,509,0.02413
C6161000,532,0.031687
C6161000,556,NA
C6161000,559,0.037253
C6161000,590,NA
C6161000,619,0.017588
C6161000,665,0.012113
C6161000,683,0.012977
C6161000,705,0.0066500000000000005
C6161000,779,NA
C6161000,866,NA
C6162000,411,0.0065980000000000006
C6162000,443,0.008924999999999999
C6162000,456,0.012099
C6162000,490,0.018143
C6162000,509,0.021716000000000003
C6162000,532,0.027505
C6162000,556,NA
C6162000,559,0.030868000000000003
C6162000,590,NA
C6162000,619,0.014249000000000001
C6162000,665,0.009078000000000001
C6162000,683,0.009245999999999999
C6162000,705,0.006281
C6162000,779,NA
C6162000,866,NA
C6163000,411,0.007454
C6163000,443,0.010351999999999998
C6163000,456,0.014351000000000001
C6163000,490,0.022262
C6163000,509,0.024961999999999998
C6163000,532,0.030421
C6163000,556,NA
C6163000,559,0.034265
C6163000,590,NA
C6163000,619,0.014946
C6163000,665,0.009932
C6163000,683,0.012813000000000001
C6163000,705,0.006629
C6163000,779,NA
C6163000,866,NA
C6164000,411,0.0072640000000000005
C6164000,443,0.010372
C6164000,456,0.013852
C6164000,490,0.021854
C6164000,509,0.025736
C6164000,532,0.032669000000000004
C6164000,556,NA
C6164000,559,0.037911
C6164000,590,NA
C6164000,619,0.01879
C6164000,665,0.012215
C6164000,683,0.013751
C6164000,705,0.00888
C6164000,779,0.0023350000000000003
C6164000,866,8.699999999999999e-4
C6165000,411,0.0076100000000000004
C6165000,443,0.010006
C6165000,456,0.013937999999999999
C6165000,490,0.022037
C6165000,509,0.025377
C6165000,532,0.03305
C6165000,556,NA
C6165000,559,0.040977
C6165000,590,NA
C6165000,619,0.021234000000000003
C6165000,665,0.014061999999999998
C6165000,683,0.016931
C6165000,705,0.010516000000000001
C6165000,779,NA
C6165000,866,NA
C6166000,411,0.007532
C6166000,443,0.010509999999999999
C6166000,456,0.014154
C6166000,490,0.021916
C6166000,509,0.027736
C6166000,532,0.032483
C6166000,556,NA
C6166000,559,0.036607
C6166000,590,NA
C6166000,619,0.019625999999999998
C6166000,665,0.012815
C6166000,683,0.015996
C6166000,705,0.010417000000000001
C6166000,779,0.002624
C6166000,866,0.001088
C6167000,411,0.007864
C6167000,443,0.009111000000000001
C6167000,456,0.012239
C6167000,490,0.020857
C6167000,509,0.027574
C6167000,532,0.034494
C6167000,556,NA
C6167000,559,0.04331
C6167000,590,NA
C6167000,619,0.023738000000000002
C6167000,665,0.014177
C6167000,683,0.0173
C6167000,705,0.012060999999999999
C6167000,779,NA
C6167000,866,NA
C6168000,411,0.008654
C6168000,443,0.011462000000000002
C6168000,456,0.015477000000000001
C6168000,490,0.024949
C6168000,509,0.031305
C6168000,532,0.037787
C6168000,556,NA
C6168000,559,0.045829
C6168000,590,NA
C6168000,619,0.020156999999999998
C6168000,665,0.013582
C6168000,683,0.014983
C6168000,705,0.009003
C6168000,779,NA
C6168000,866,NA
C6169000,411,0.009467999999999999
C6169000,443,0.013644
C6169000,456,0.017056
C6169000,490,0.024438
C6169000,509,0.02859
C6169000,532,0.035231
C6169000,556,NA
C6169000,559,0.038912
C6169000,590,NA
C6169000,619,0.017697
C6169000,665,0.011674
C6169000,683,0.013249
C6169000,705,0.008715
C6169000,779,NA
C6169000,866,NA
C6170000,411,0.009226999999999999
C6170000,443,0.012606
C6170000,456,0.016615
C6170000,490,0.024671
C6170000,509,0.029089999999999998
C6170000,532,0.034891
C6170000,556,NA
C6170000,559,0.038526
C6170000,590,NA
C6170000,619,0.016369
C6170000,665,0.009612
C6170000,683,0.011129
C6170000,705,0.0071909999999999995
C6170000,779,NA
C6170000,866,NA
C6171000,411,0.007514999999999999
C6171000,443,0.014783
C6171000,456,0.013707
C6171000,490,0.02043
C6171000,509,0.023795999999999998
C6171000,532,0.029727
C6171000,556,NA
C6171000,559,0.032946
C6171000,590,NA
C6171000,619,0.013293
C6171000,665,0.008249
C6171000,683,0.009061
C6171000,705,0.005638
C6171000,779,0.002732
C6171000,866,0.012642
C6172000,411,0.00799
C6172000,443,0.010674999999999999
C6172000,456,0.014697
C6172000,490,0.024873
C6172000,509,0.028716
C6172000,532,0.035907
C6172000,556,NA
C6172000,559,0.041259
C6172000,590,NA
C6172000,619,0.01909
C6172000,665,0.012271
C6172000,683,0.014079
C6172000,705,0.008231
C6172000,779,0.0013969999999999998
C6172000,866,NA
C6173000,411,0.008088999999999999
C6173000,443,0.012063999999999998
C6173000,456,0.015899
C6173000,490,0.025254
C6173000,509,0.028433
C6173000,532,0.036334
C6173000,556,NA
C6173000,559,0.042655000000000005
C6173000,590,NA
C6173000,619,0.02023
C6173000,665,0.013399000000000001
C6173000,683,0.014083000000000002
C6173000,705,0.009085
C6173000,779,0.002702
C6173000,866,0.001762
C6174000,411,0.010225
C6174000,443,0.012707
C6174000,456,0.017692
C6174000,490,0.027822
C6174000,509,0.031338
C6174000,532,0.039068
C6174000,556,NA
C6174000,559,0.047034
C6174000,590,NA
C6174000,619,0.021443
C6174000,665,0.015489
C6174000,683,0.021
C6174000,705,0.011442
C6174000,779,NA
C6174000,866,NA
C6175000,411,0.008805
C6175000,443,0.01168
C6175000,456,0.015543
C6175000,490,0.025261
C6175000,509,0.030899
C6175000,532,0.037582
C6175000,556,NA
C6175000,559,0.041437
C6175000,590,NA
C6175000,619,0.022112
C6175000,665,0.013965
C6175000,683,0.017646
C6175000,705,0.011403000000000002
C6175000,779,NA
C6175000,866,NA
C6176000,411,0.007312999999999999
C6176000,443,0.008891
C6176000,456,0.011694
C6176000,490,0.019307
C6176000,509,0.027188
C6176000,532,0.03177
C6176000,556,NA
C6176000,559,0.035903
C6176000,590,NA
C6176000,619,0.015232
C6176000,665,0.007914
C6176000,683,0.009563
C6176000,705,0.005888
C6176000,779,8.19e-4
C6176000,866,2.25e-4
C6177000,411,0.007086
C6177000,443,0.010071000000000002
C6177000,456,0.013426
C6177000,490,0.020211999999999997
C6177000,509,0.025577000000000003
C6177000,532,0.034209
C6177000,556,NA
C6177000,559,0.039336
C6177000,590,NA
C6177000,619,0.020512000000000002
C6177000,665,0.012556000000000001
C6177000,683,0.013501
C6177000,705,0.009637
C6177000,779,0.0015170000000000001
C6177000,866,5.63e-4
C6178000,411,0.005912
C6178000,443,0.008436
C6178000,456,0.011016999999999999
C6178000,490,0.018563
C6178000,509,0.025863
C6178000,532,0.037548
C6178000,556,NA
C6178000,559,0.048861
C6178000,590,NA
C6178000,619,0.030486
C6178000,665,0.017124999999999998
C6178000,683,0.018179
C6178000,705,0.016228
C6178000,779,0.004174
C6178000,866,0.0017929999999999999
